Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,Review_Rating_Categories
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.599999904632568,No,Credit Card,Next Day Air,No,No,1,Debit Card,Every 3 Months,Very_Good
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.799999952316284,No,Bank Transfer,Standard,No,No,25,Bank Transfer,Fortnightly,Bad
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.599999904632568,No,Bank Transfer,2-Day Shipping,No,No,20,Credit Card,Every 3 Months,Very_Good
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.799999952316284,No,Venmo,Next Day Air,No,No,36,Venmo,Quarterly,Bad
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Credit Card,Free Shipping,No,No,33,Cash,Weekly,Bad
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.700000047683716,No,Cash,Standard,No,No,36,Cash,Fortnightly,Good
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.099999904632568,No,Credit Card,2-Day Shipping,No,No,32,PayPal,Annually,Good
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.300000190734863,No,Venmo,Next Day Air,No,No,21,Venmo,Quarterly,Good
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.799999952316284,No,Debit Card,Next Day Air,No,No,48,Venmo,Bi-Weekly,Good
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.700000047683716,No,Cash,Free Shipping,No,No,25,PayPal,Quarterly,Good
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.800000190734863,No,Debit Card,Standard,No,No,32,PayPal,Annually,Very_Good
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.599999904632568,No,Debit Card,Standard,No,No,45,PayPal,Every 3 Months,Very_Good
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.800000190734863,No,PayPal,Standard,No,No,4,Cash,Fortnightly,Very_Good
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.599999904632568,No,PayPal,2-Day Shipping,No,No,19,PayPal,Bi-Weekly,Very_Good
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Bank Transfer,Standard,No,No,1,Bank Transfer,Weekly,Good
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.5999999046325684,No,PayPal,2-Day Shipping,No,No,12,Cash,Weekly,Bad
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.5999999046325684,No,Venmo,2-Day Shipping,No,No,18,Venmo,Monthly,Bad
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Bank Transfer,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly,Very_Good
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.199999809265137,No,Credit Card,Free Shipping,No,No,31,PayPal,Annually,Good
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4000000953674316,No,Debit Card,Store Pickup,No,No,33,Cash,Every 3 Months,Good
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.700000047683716,No,Debit Card,Store Pickup,No,No,46,PayPal,Monthly,Good
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.5999999046325684,No,PayPal,Next Day Air,No,No,41,Debit Card,Bi-Weekly,Good
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Debit Card,Next Day Air,No,No,41,Venmo,Fortnightly,Good
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.599999904632568,No,Credit Card,Standard,No,No,9,Bank Transfer,Fortnightly,Very_Good
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,PayPal,Free Shipping,No,No,34,Cash,Annually,Bad
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.299999952316284,No,Bank Transfer,Express,No,No,21,PayPal,Annually,Good
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.799999952316284,No,Credit Card,Express,No,No,5,Debit Card,Fortnightly,Good
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.700000047683716,No,Credit Card,Free Shipping,No,No,32,PayPal,Weekly,Bad
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Bank Transfer,Express,No,No,44,Bank Transfer,Monthly,Very_Good
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.800000190734863,No,Venmo,Next Day Air,No,No,46,PayPal,Bi-Weekly,Very_Good
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.199999809265137,No,Bank Transfer,Express,No,No,42,Credit Card,Every 3 Months,Good
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Venmo,Express,No,No,50,Credit Card,Bi-Weekly,Good
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.900000095367432,No,Venmo,Standard,No,No,33,Venmo,Fortnightly,Very_Good
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.099999904632568,No,Bank Transfer,Next Day Air,No,No,32,Cash,Quarterly,Good
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9000000953674316,No,PayPal,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,Bad
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,PayPal,Next Day Air,No,No,37,Venmo,Every 3 Months,Good
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.599999904632568,No,Credit Card,Store Pickup,No,No,9,Cash,Fortnightly,Very_Good
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.799999952316284,No,Bank Transfer,Store Pickup,No,No,6,PayPal,Fortnightly,Bad
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,Cash,2-Day Shipping,No,No,36,Venmo,Quarterly,Very_Good
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9000000953674316,No,Cash,Store Pickup,No,No,1,Cash,Annually,Bad
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.299999952316284,No,Bank Transfer,Free Shipping,No,No,48,Credit Card,Fortnightly,Good
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4000000953674316,No,Venmo,2-Day Shipping,No,No,44,Debit Card,Quarterly,Good
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Bank Transfer,Express,No,No,9,PayPal,Bi-Weekly,Bad
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.699999809265137,No,Debit Card,Standard,No,No,32,Venmo,Annually,Very_Good
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9000000953674316,No,Credit Card,Next Day Air,No,No,14,PayPal,Monthly,Bad
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.099999904632568,No,Debit Card,Store Pickup,No,No,43,Cash,Quarterly,Good
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.200000047683716,No,Venmo,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,Good
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.700000047683716,No,Cash,Store Pickup,No,No,26,Venmo,Bi-Weekly,Bad
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.699999809265137,No,PayPal,Store Pickup,No,No,2,Cash,Monthly,Very_Good
2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.200000047683716,No,PayPal,Free Shipping,No,No,16,PayPal,Every 3 Months,Good
2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.300000190734863,No,Bank Transfer,Next Day Air,No,No,6,PayPal,Every 3 Months,Good
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.400000095367432,No,Venmo,Free Shipping,No,No,20,PayPal,Annually,Good
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.699999809265137,No,PayPal,Next Day Air,No,No,9,Credit Card,Weekly,Very_Good
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,PayPal,Express,No,No,47,Credit Card,Bi-Weekly,Good
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.599999904632568,No,Debit Card,Express,No,No,33,Credit Card,Annually,Very_Good
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.799999952316284,No,Venmo,Next Day Air,No,No,46,Cash,Bi-Weekly,Good
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.200000047683716,No,Bank Transfer,Next Day Air,No,No,9,Credit Card,Monthly,Good
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Bank Transfer,Express,No,No,8,PayPal,Monthly,Very_Good
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Debit Card,Standard,No,No,48,Bank Transfer,Quarterly,Good
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.700000047683716,No,Credit Card,Next Day Air,No,No,2,Cash,Monthly,Good
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.800000190734863,No,Venmo,Next Day Air,No,No,31,PayPal,Weekly,Very_Good
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.700000047683716,No,PayPal,2-Day Shipping,No,No,40,Venmo,Monthly,Good
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Cash,Free Shipping,No,No,35,Venmo,Monthly,Good
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.900000095367432,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Monthly,Very_Good
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.699999809265137,No,PayPal,Next Day Air,No,No,27,Debit Card,Every 3 Months,Very_Good
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.900000095367432,No,Bank Transfer,2-Day Shipping,No,No,10,Venmo,Annually,Very_Good
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.300000190734863,No,PayPal,Next Day Air,No,No,23,Credit Card,Weekly,Good
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.0999999046325684,No,Venmo,Free Shipping,No,No,32,Cash,Quarterly,Bad
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4000000953674316,No,Venmo,2-Day Shipping,No,No,6,Debit Card,Monthly,Good
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.700000047683716,No,PayPal,Express,No,No,27,PayPal,Weekly,Bad
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.5999999046325684,No,PayPal,Store Pickup,No,No,25,Bank Transfer,Fortnightly,Bad
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9000000953674316,No,Debit Card,Next Day Air,No,No,11,Credit Card,Annually,Bad
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.700000047683716,No,Debit Card,2-Day Shipping,No,No,23,PayPal,Monthly,Bad
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,Credit Card,2-Day Shipping,No,No,44,Bank Transfer,Quarterly,Very_Good
2211,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.0999999046325684,No,Venmo,Store Pickup,No,No,35,PayPal,Fortnightly,Bad
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.200000047683716,No,PayPal,Free Shipping,No,No,45,Debit Card,Every 3 Months,Good
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.299999952316284,No,PayPal,Next Day Air,No,No,22,Bank Transfer,Quarterly,Good
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9000000953674316,No,Credit Card,Express,No,No,18,Debit Card,Quarterly,Bad
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.099999904632568,No,Cash,Standard,No,No,20,Debit Card,Weekly,Good
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.700000047683716,No,Debit Card,Express,No,No,28,Credit Card,Fortnightly,Bad
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Credit Card,Store Pickup,No,No,15,Venmo,Bi-Weekly,Good
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.5999999046325684,No,Bank Transfer,Store Pickup,No,No,42,Bank Transfer,Fortnightly,Bad
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Cash,Store Pickup,No,No,20,Debit Card,Quarterly,Good
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.799999952316284,No,PayPal,Store Pickup,No,No,16,Bank Transfer,Fortnightly,Bad
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Cash,Store Pickup,No,No,47,Cash,Annually,Very_Good
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Debit Card,Free Shipping,No,No,34,Credit Card,Annually,Bad
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.400000095367432,No,PayPal,Store Pickup,No,No,30,Credit Card,Weekly,Good
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.699999809265137,No,Credit Card,Next Day Air,No,No,5,PayPal,Quarterly,Very_Good
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.300000190734863,No,Credit Card,Standard,No,No,38,Cash,Quarterly,Good
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.800000190734863,No,Credit Card,Free Shipping,No,No,18,Credit Card,Annually,Very_Good
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.800000190734863,No,Credit Card,Store Pickup,No,No,28,Cash,Annually,Very_Good
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.400000095367432,No,Venmo,Next Day Air,No,No,42,Credit Card,Fortnightly,Good
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.700000047683716,No,Debit Card,Free Shipping,No,No,5,Credit Card,Weekly,Good
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9000000953674316,No,Bank Transfer,Express,No,No,50,Venmo,Monthly,Good
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.799999952316284,No,Debit Card,Express,No,No,33,Venmo,Fortnightly,Good
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.099999904632568,No,Cash,Store Pickup,No,No,1,Credit Card,Weekly,Good
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Bank Transfer,Store Pickup,No,No,14,Cash,Fortnightly,Good
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Credit Card,Express,No,No,48,Credit Card,Monthly,Very_Good
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Cash,Express,No,No,26,Cash,Weekly,Good
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,Credit Card,2-Day Shipping,No,No,44,Credit Card,Annually,Very_Good
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.700000047683716,No,Venmo,Standard,No,No,18,Debit Card,Fortnightly,Bad
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.799999952316284,No,Bank Transfer,Next Day Air,No,No,31,Venmo,Every 3 Months,Good
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.799999952316284,No,Credit Card,Standard,No,No,18,Debit Card,Weekly,Good
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.799999952316284,No,Bank Transfer,2-Day Shipping,No,No,41,Credit Card,Every 3 Months,Good
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.300000190734863,No,Credit Card,Next Day Air,No,No,18,Debit Card,Every 3 Months,Good
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Bank Transfer,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,Good
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.799999952316284,No,PayPal,Next Day Air,No,No,5,Credit Card,Bi-Weekly,Good
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.700000047683716,No,Cash,2-Day Shipping,No,No,13,Debit Card,Annually,Good
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.800000190734863,No,Credit Card,2-Day Shipping,No,No,22,PayPal,Annually,Very_Good
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.900000095367432,No,Venmo,Free Shipping,No,No,45,PayPal,Fortnightly,Very_Good
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.300000190734863,No,Cash,Store Pickup,No,No,39,PayPal,Every 3 Months,Good
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.400000095367432,No,PayPal,Next Day Air,No,No,18,Venmo,Annually,Good
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4000000953674316,No,Cash,Free Shipping,No,No,19,PayPal,Fortnightly,Good
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.300000190734863,No,Bank Transfer,Next Day Air,No,No,29,Debit Card,Weekly,Good
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.599999904632568,No,Venmo,Store Pickup,No,No,19,Credit Card,Weekly,Very_Good
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.799999952316284,No,PayPal,Free Shipping,No,No,22,Debit Card,Monthly,Good
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9000000953674316,No,Venmo,Express,No,No,21,Bank Transfer,Annually,Good
2254,62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.5999999046325684,No,Credit Card,Store Pickup,No,No,22,PayPal,Monthly,Bad
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.199999809265137,No,Venmo,Store Pickup,No,No,44,PayPal,Every 3 Months,Good
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.599999904632568,No,Venmo,Store Pickup,No,No,42,Bank Transfer,Quarterly,Very_Good
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Debit Card,Standard,No,No,33,Credit Card,Quarterly,Very_Good
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.199999809265137,No,PayPal,Standard,No,No,6,Bank Transfer,Annually,Good
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.300000190734863,No,Bank Transfer,Store Pickup,No,No,44,Credit Card,Every 3 Months,Good
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.299999952316284,No,Venmo,Free Shipping,No,No,24,Cash,Annually,Good
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.900000095367432,No,Venmo,Express,No,No,16,PayPal,Quarterly,Very_Good
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.400000095367432,No,Cash,Standard,No,No,12,Bank Transfer,Fortnightly,Good
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.0999999046325684,No,Venmo,2-Day Shipping,No,No,50,PayPal,Monthly,Bad
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,PayPal,Store Pickup,No,No,42,Cash,Quarterly,Good
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9000000953674316,No,Bank Transfer,2-Day Shipping,No,No,50,PayPal,Monthly,Good
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9000000953674316,No,Bank Transfer,Store Pickup,No,No,10,PayPal,Quarterly,Good
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.300000190734863,No,Bank Transfer,Store Pickup,No,No,32,Debit Card,Weekly,Good
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.799999952316284,No,Venmo,Express,No,No,37,Venmo,Weekly,Good
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.700000047683716,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Monthly,Bad
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.400000095367432,No,Credit Card,Store Pickup,No,No,27,Credit Card,Annually,Good
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Debit Card,Express,No,No,7,Venmo,Weekly,Good
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4000000953674316,No,Cash,Free Shipping,No,No,49,PayPal,Quarterly,Good
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Venmo,Standard,No,No,44,PayPal,Monthly,Good
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.800000190734863,No,Credit Card,Express,No,No,13,PayPal,Bi-Weekly,Very_Good
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Cash,Next Day Air,No,No,38,PayPal,Fortnightly,Very_Good
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.400000095367432,No,PayPal,Standard,No,No,10,Debit Card,Weekly,Good
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.099999904632568,No,Bank Transfer,2-Day Shipping,No,No,25,Debit Card,Weekly,Good
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.599999904632568,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Quarterly,Very_Good
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.799999952316284,No,Cash,Store Pickup,No,No,6,Cash,Every 3 Months,Good
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9000000953674316,No,Bank Transfer,Free Shipping,No,No,35,Bank Transfer,Quarterly,Bad
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.799999952316284,No,Bank Transfer,Standard,No,No,31,Credit Card,Fortnightly,Bad
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Bank Transfer,Store Pickup,No,No,41,Bank Transfer,Annually,Bad
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.199999809265137,No,Debit Card,2-Day Shipping,No,No,8,Credit Card,Annually,Good
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.099999904632568,No,Cash,Free Shipping,No,No,34,Credit Card,Fortnightly,Good
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.099999904632568,No,Cash,Express,No,No,20,Venmo,Annually,Good
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.599999904632568,No,Cash,2-Day Shipping,No,No,38,PayPal,Every 3 Months,Very_Good
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,PayPal,Store Pickup,No,No,6,Debit Card,Annually,Bad
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.799999952316284,No,Credit Card,Next Day Air,No,No,50,PayPal,Weekly,Good
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.099999904632568,No,PayPal,Free Shipping,No,No,47,Venmo,Weekly,Good
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.299999952316284,No,Venmo,Standard,No,No,23,PayPal,Quarterly,Good
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,PayPal,2-Day Shipping,No,No,13,Credit Card,Quarterly,Very_Good
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.799999952316284,No,Debit Card,Next Day Air,No,No,31,Debit Card,Monthly,Good
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.299999952316284,No,PayPal,Express,No,No,16,Debit Card,Every 3 Months,Good
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Venmo,Express,No,No,40,Debit Card,Annually,Very_Good
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9000000953674316,No,Credit Card,2-Day Shipping,No,No,45,PayPal,Quarterly,Bad
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.699999809265137,No,PayPal,Standard,No,No,1,Bank Transfer,Quarterly,Very_Good
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9000000953674316,No,PayPal,2-Day Shipping,No,No,10,Cash,Every 3 Months,Bad
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.700000047683716,No,Debit Card,Store Pickup,No,No,48,Credit Card,Every 3 Months,Good
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.400000095367432,No,Venmo,2-Day Shipping,No,No,38,Credit Card,Monthly,Good
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9000000953674316,No,Debit Card,Next Day Air,No,No,21,Debit Card,Annually,Bad
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.5999999046325684,No,Cash,Store Pickup,No,No,38,Venmo,Monthly,Good
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.800000190734863,No,Bank Transfer,2-Day Shipping,No,No,31,Credit Card,Fortnightly,Very_Good
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.699999809265137,No,Bank Transfer,Free Shipping,No,No,9,Debit Card,Fortnightly,Very_Good
